FHRS_ID,BUSINESS_NAME,BUSINESS_TYPE,LOCAL_AUTHORITY_NAME,LATITUDE,LONGITUDE,RATING_VALUE,INCOME_DECILE,PREDICTED_RATING,RISK_SCORE
1656153,Jones Convenience Store,Retailers - other,Enfield,51.63667,-0.08242,5,6,fail,0.484
1656158,Little Crafters Cafe,Restaurant/Cafe/Canteen,Enfield,51.64947,-0.14791,5,4,fail,0.444
1656160,The Grange Park Project,School/college/university,Enfield,51.64736,-0.10871,5,5,pass,0.129
1656161,PITTA PAN,Other catering premises,Enfield,51.63308,-0.1268,3,2,fail,0.358
1656162,GXO Iceland Enfield,Restaurant/Cafe/Canteen,Enfield,51.6769,-0.02166,5,1,fail,0.506
1656163,Sweet Life,Restaurant/Cafe/Canteen,Enfield,51.6193,-0.11323,5,4,fail,0.444
1656165,Casa Mea,Retailers - supermarkets/hypermarkets,Enfield,51.61386,-0.06489,5,1,pass,0.268
1656166,Infinity Noodles O/S,Mobile caterer,Enfield,51.62374,-0.05877,1,1,fail,0.448
1656201,Asiatique Thai Restaurant,Restaurant/Cafe/Canteen,Wandsworth,51.47334,-0.16151,5,4,pass,0.269
1656205,Ibstock Place School,School/college/university,Wandsworth,51.45473,-0.25338,5,1,pass,0.087
1656206,Cho Asia,Restaurant/Cafe/Canteen,Wandsworth,51.46794,-0.22159,5,10,pass,0.182
1656208,Harrison Catering Services Limited,Restaurant/Cafe/Canteen,Wandsworth,,,5,6,pass,0.237
1656210,Eastwood Day Nursery,Restaurant/Cafe/Canteen,Wandsworth,,,5,,,
1656211,Harrison Catering Services Limited,Restaurant/Cafe/Canteen,Wandsworth,51.44896,-0.23756,5,3,pass,0.285
1656212,Harrison Catering Services Limited,Restaurant/Cafe/Canteen,Wandsworth,,,5,7,pass,0.223
1656213,Harrison Catering Services Limited,Restaurant/Cafe/Canteen,Wandsworth,51.45063,-0.18552,5,7,pass,0.223
1656214,Harrison Catering Services Limited,Restaurant/Cafe/Canteen,Wandsworth,,,5,6,pass,0.237
1656215,Harrison Catering Services Limited,Restaurant/Cafe/Canteen,Wandsworth,51.46812,-0.17406,5,2,pass,0.303
1656216,Harrison Catering Services Limited,Restaurant/Cafe/Canteen,Wandsworth,,,5,9,pass,0.195
1656217,Harrison Catering Services Limited,Restaurant/Cafe/Canteen,Wandsworth,,,5,7,pass,0.223
1656218,Harrison Catering Services Limited,Restaurant/Cafe/Canteen,Wandsworth,,,5,3,pass,0.285
1656220,Harrison Catering Services Limited,Restaurant/Cafe/Canteen,Wandsworth,,,5,10,pass,0.182
1656221,El Pastor,Restaurant/Cafe/Canteen,Wandsworth,,,5,7,pass,0.223
1656222,Smaczny Kasek-Tasty Bite,Restaurant/Cafe/Canteen,Wandsworth,51.42116,-0.1611,3,4,pass,0.269
1656246,Grain,Retailers - other,Ealing,51.50899,-0.264,5,5,fail,0.541
1656247,Poets,Restaurant/Cafe/Canteen,Ealing,51.50889,-0.26497,5,5,fail,0.46
1656248,Greenford Halal Meat,Retailers - other,Ealing,51.52865,-0.35487,4,3,fail,0.582
1656251,Milan Palace,Restaurant/Cafe/Canteen,Ealing,51.50347,-0.38136,2,1,fail,0.543
1656252,Jalebi Junction,Retailers - other,Ealing,51.51143,-0.38073,5,2,fail,0.602
1656253,Planty,Manufacturers/packers,Ealing,51.52856,-0.27285,5,2,fail,0.425
1656269,"Little Tigers, Little Nursery Group",Caring Premises,Brent,51.53024,-0.28251,5,2,pass,0.127
1656270,Tart Bee,Other catering premises,Brent,,,AwaitingInspection,,,
1656499,Gossage,Retailers - other,Bromley,51.39009,0.0739,5,8,pass,0.277
1656503,Sjayz Restaurant And Wine Bar,Restaurant/Cafe/Canteen,Bromley,51.3758,0.099,5,6,pass,0.246
1656544,Chopstix,Restaurant/Cafe/Canteen,Westminster,51.52146,-0.15692,5,7,pass,0.295
1656546,Capilungo,Restaurant/Cafe/Canteen,Westminster,51.51425,-0.12224,5,6,pass,0.313
1656547,Oakberry,Restaurant/Cafe/Canteen,Westminster,51.51688,-0.13325,5,6,pass,0.313
1656548,Chucs Cafe Mayfair,Restaurant/Cafe/Canteen,Westminster,51.50918,-0.1432,4,8,pass,0.278
1656549,Nico's,Restaurant/Cafe/Canteen,Westminster,51.50625,-0.14788,5,8,pass,0.278
1656550,FOWL,Restaurant/Cafe/Canteen,Westminster,51.50915,-0.13288,5,10,pass,0.246
1656551,BARNABY BARS,Takeaway/sandwich shop,Westminster,51.51214,-0.12728,5,4,fail,0.424
1656552,CERTLabel Ltd,Importers/Exporters,Westminster,51.51323,-0.14121,Exempt,5,pass,0.204
1656554,Breddos Tacos @ Swingers West End,Restaurant/Cafe/Canteen,Westminster,51.51596,-0.14348,5,5,pass,0.331
1656556,Latte spot @ Dada bar,Restaurant/Cafe/Canteen,Westminster,51.4903,-0.13873,5,5,pass,0.331
1656557,Techna Nutrition UK & Ireland.com,Manufacturers/packers,Westminster,51.51323,-0.14121,Exempt,5,pass,0.25
1656558,Purcha,Restaurant/Cafe/Canteen,Westminster,51.51294,-0.12868,5,4,fail,0.349
1656559,Master Bao Pastry,Retailers - other,Westminster,51.51101,-0.13252,4,4,fail,0.426
1656560,Vera's Shop,Retailers - other,Westminster,51.53536,-0.18185,5,7,fail,0.367
1656561,Poke House,Restaurant/Cafe/Canteen,Westminster,51.51306,-0.14233,5,5,pass,0.331
1656563,SushiDog,Restaurant/Cafe/Canteen,Westminster,51.51,-0.12204,5,6,pass,0.313
1656564,Poke House,Restaurant/Cafe/Canteen,Westminster,51.53285,-0.16953,5,6,pass,0.313
1656565,Dear Darling,Pub/bar/nightclub,Westminster,51.50813,-0.13701,5,10,pass,0.175
1656567,Cu4tro Restaurant & Tequila Bar,Restaurant/Cafe/Canteen,Westminster,51.5116,-0.13437,2,5,pass,0.331
1656568,Goila Butter Chicken,Takeaway/sandwich shop,Westminster,51.51854,-0.13523,4,6,fail,0.384
1656570,The Dover,Restaurant/Cafe/Canteen,Westminster,51.50888,-0.14304,5,8,pass,0.278
1656667,BaxterStorey - DL,Restaurant/Cafe/Canteen,Islington,51.52518,-0.0903,5,2,fail,0.433
1656668,Kings Cross Church,Restaurant/Cafe/Canteen,Islington,51.53119,-0.1197,4,5,fail,0.373
1656669,Ken's,Restaurant/Cafe/Canteen,Islington,51.52616,-0.10885,5,3,fail,0.412
1656670,Fannn,Restaurant/Cafe/Canteen,Islington,51.53361,-0.10844,2,6,fail,0.354
1656671,Adan Hand Crafted Pasta and Wine,Restaurant/Cafe/Canteen,Islington,51.53312,-0.10943,5,6,fail,0.354
1656672,Bethel Cafe,Restaurant/Cafe/Canteen,Islington,51.56348,-0.10823,4,2,fail,0.433
1656673,BaxterStorey Cafe,Restaurant/Cafe/Canteen,Islington,51.52453,-0.08774,5,,,
1656674,The 411,Restaurant/Cafe/Canteen,Islington,51.53129,-0.10687,5,4,fail,0.392
1656778,Blanca Lounge N Shisha,Restaurant/Cafe/Canteen,Barking and Dagenham,51.53461,0.11057,5,2,fail,0.478
1656855,Bush Hill Park Post Office,Retailers - other,Enfield,51.64184,-0.07155,5,3,fail,0.546
1656856,Admiral Casino,Takeaway/sandwich shop,Enfield,51.61386,-0.06482,5,1,fail,0.584
1656857,Zourtos,Retailers - other,Enfield,51.61152,-0.10985,5,2,fail,0.566
1656938,SENZO,Restaurant/Cafe/Canteen,City of London Corporation,51.51203,-0.07623,4,5,pass,0.175
1656939,Rice Guys,Takeaway/sandwich shop,City of London Corporation,51.51657,-0.08711,4,10,pass,0.161
1656940,The Zin Indian Restaurant,Restaurant/Cafe/Canteen,City of London Corporation,51.51475,-0.10918,4,10,pass,0.123
1656942,The India 3,Restaurant/Cafe/Canteen,City of London Corporation,51.50994,-0.08372,5,10,pass,0.123
1656943,The Exchange Kitchen,Restaurant/Cafe/Canteen,City of London Corporation,51.52034,-0.08072,5,10,pass,0.123
1656944,Itsu,Restaurant/Cafe/Canteen,City of London Corporation,51.51689,-0.08074,5,10,pass,0.123
1656945,Bunch of Grapes,Pub/bar/nightclub,City of London Corporation,51.51234,-0.08342,5,10,pass,0.083
1656947,Fika Catering @ Just Eat,Restaurant/Cafe/Canteen,City of London Corporation,51.51645,-0.1031,5,10,pass,0.123
1656949,BE Offces Minories,Restaurant/Cafe/Canteen,City of London Corporation,51.51306,-0.076,4,5,pass,0.175
1656950,Fazenda Rodizio & Grill,Restaurant/Cafe/Canteen,City of London Corporation,51.51572,-0.0816,5,10,pass,0.123
1656951,Farmer J,Restaurant/Cafe/Canteen,City of London Corporation,51.51281,-0.0781,5,10,pass,0.123
1656952,Mide-Africakitchen,Other catering premises,Croydon,,,4,,,
1656953,Impact Food Group At Harris Academy Purley,School/college/university,Croydon,51.35313,-0.1083,5,3,pass,0.13
1656955,Impact Food Group At Harris Academy South Norwood,School/college/university,Croydon,51.40009,-0.07472,5,5,pass,0.112
1656961,Starbucks,Restaurant/Cafe/Canteen,Croydon,51.37658,-0.09564,5,4,fail,0.405
1656962,Impact Food Group At Harris Academy Beulah Hill,School/college/university,Croydon,,,5,5,pass,0.112
1657094,Master Wei Xi'An Cuisine,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49269,-0.22121,5,6,pass,0.23
1657135,Japes' Kitchen,Other catering premises,Harrow,,,5,,,
1657212,Flamin Spice,Takeaway/sandwich shop,Camden,51.53794,-0.13937,4,4,fail,0.521
1657214,BENGALI WOMEN'S FORUM,Takeaway/sandwich shop,Camden,,,3,3,fail,0.542
1657215,Queen Charlotte,Restaurant/Cafe/Canteen,Camden,51.51924,-0.13572,5,9,fail,0.344
1657219,THAI CUP,Takeaway/sandwich shop,Camden,51.51634,-0.12606,3,4,fail,0.521
1657221,MACRO MADE,Restaurant/Cafe/Canteen,Camden,51.55027,-0.1431,4,3,fail,0.464
1657222,One Chip Challenge Ltd,Importers/Exporters,Camden,51.5149,-0.12362,AwaitingInspection,5,pass,0.276
1657223,GAIL'S CAMDEN LOCK,Restaurant/Cafe/Canteen,Camden,51.54221,-0.14405,5,4,fail,0.443
1657225,DaGe Claypot Noodles & Skewers,Restaurant/Cafe/Canteen,Camden,51.52422,-0.12373,0,2,fail,0.484
1657227,Temple of Seitan,Restaurant/Cafe/Canteen,Camden,51.53811,-0.1443,5,4,fail,0.443
1657228,RONI'S,Restaurant/Cafe/Canteen,Camden,51.54138,-0.15682,3,8,fail,0.363
1657229,DOME VITAMINS,Retailers - other,Camden,51.55301,-0.18811,5,6,fail,0.483
1657231,BloomsYard – Regents Place,Restaurant/Cafe/Canteen,Camden,51.52524,-0.13928,4,3,fail,0.464
1657257,Yo! To Go! (Inside Tesco Extra),Takeaway/sandwich shop,Greenwich,51.48858,0.0651,5,3,fail,0.342
1657258,Afro UK Foods Ltd,Retailers - other,Greenwich,51.49251,0.11862,4,3,fail,0.344
1657259,Cutis Dermis Ltd,Retailers - other,Greenwich,,,5,,,
1657261,Mindo’s,Takeaway/sandwich shop,Greenwich,51.43014,0.05721,4,2,fail,0.361
1657262,Buddha Sushi,Takeaway/sandwich shop,Greenwich,51.48395,0.00141,5,7,pass,0.271
1657264,Nourishing Oven,Other catering premises,Greenwich,,,5,,,
1657265,Laziz International ltd,Retailers - other,Greenwich,51.49062,0.03147,Exempt,3,fail,0.344
1657268,London ondcare service- Storyhouse2,Caring Premises,Greenwich,,,5,,,
1657269,SBlended Milkshakes,Takeaway/sandwich shop,Greenwich,51.4814,-0.00978,5,3,fail,0.342
1657273,The Korean Pantry,Manufacturers/packers,Greenwich,51.48866,0.03372,5,3,pass,0.204
1657274,Perkalicious,Mobile caterer,Greenwich,,,5,,,
1657275,DiamondBerry’s Kitchen,Retailers - other,Greenwich,,,5,,,
1657321,Hillingdon Primary School Breakfast Club,School/college/university,Hillingdon,51.53207,-0.45205,5,4,pass,0.125
1657347,Hayes Community Foodbank,Other catering premises,Bromley,51.38081,0.00435,5,10,pass,0.122
1657372,William IV,Restaurant/Cafe/Canteen,Hackney,51.53037,-0.09267,5,2,fail,0.363
1657374,Equal Parts Limited,Restaurant/Cafe/Canteen,Hackney,51.53127,-0.06949,4,3,fail,0.344
1657377,Shaka’s Guyanese Food,Restaurant/Cafe/Canteen,Hackney,51.54502,-0.0529,5,3,fail,0.344
1657497,Paan Wala,Restaurant/Cafe/Canteen,Hounslow,51.46905,-0.36337,2,2,fail,0.339
1657498,Sodexo Catering,Restaurant/Cafe/Canteen,Hounslow,51.49749,-0.27559,5,7,pass,0.253
1657501,Baraka falafel,Mobile caterer,Hounslow,,,5,,,
1657503,Crazy Nuts Roastery,Retailers - other,Hounslow,51.47191,-0.35599,3,2,fail,0.415
1657504,Drinks Max 24/7,Retailers - other,Hounslow,51.48565,-0.39952,5,1,fail,0.436
1657507,Wendys,Mobile caterer,Hounslow,51.45711,-0.33929,5,7,pass,0.212
1657513,Olive Corner,Mobile caterer,Hounslow,,,5,,,
1657514,Cake Lane,Other catering premises,Hounslow,51.47604,-0.26968,5,7,pass,0.167
1657515,Bev's Kitchen All Homemade,Retailers - other,Waltham Forest,,,4,,,
1657519,Orient Lounge,Restaurant/Cafe/Canteen,Waltham Forest,51.5614,-0.01031,5,3,fail,0.544
1657520,Victorian Cafe,Restaurant/Cafe/Canteen,Waltham Forest,51.57276,-0.01691,5,2,fail,0.565
1657635,Fresh Fry And Peri Peri,Takeaway/sandwich shop,Bexley,51.49052,0.16152,3,3,fail,0.486
1657636,"Munchies Peri Peri Also T/A Athenian, Wanna Smash, Side Ting",Takeaway/sandwich shop,Bexley,51.4578,0.13533,5,4,fail,0.466
1657637,Banker2baker.ldn,Retailers - other,Bexley,,,5,,,
1657706,Well chemist,Retailers - other,Enfield,51.65409,-0.08084,5,7,fail,0.463
1657707,Elisana Florist,Retailers - other,Enfield,51.61636,-0.13538,5,6,fail,0.484
1657708,Dionysus,Takeaway/sandwich shop,Enfield,51.6274,-0.12578,5,3,fail,0.543
1657709,Silver Puffs,Retailers - other,Enfield,51.61619,-0.0749,4,1,fail,0.587
1657710,Brothers Fruit and Veg,Retailers - other,Enfield,51.62426,-0.05818,5,1,fail,0.587
1657712,Cahit Hot Nuts,Retailers - other,Enfield,51.62426,-0.05818,5,1,fail,0.587
1657713,Cakes by Emily Ann,Other catering premises,Enfield,,,5,,,
1657714,Jolly Kids,Caring Premises,Enfield,51.65243,-0.08589,5,4,pass,0.204
1657730,Insaf Halal Meat & Foods,Retailers - other,Newham,51.54586,0.0317,1,2,fail,0.644
1657733,Yo To Go,Takeaway/sandwich shop,Newham,51.51693,0.0762,5,2,fail,0.641
1657734,Bonbon Pottery,Restaurant/Cafe/Canteen,Newham,51.50119,0.03027,3,10,fail,0.402
1657735,Britvic Soft Drinks Staff Canteen,Other catering premises,Newham,51.51753,0.07105,5,2,fail,0.436
1657737,NST Fuchka & Biryani House,Takeaway/sandwich shop,Newham,51.53958,0.033,0,2,fail,0.641
1657744,Hyderabad Dawat,Restaurant/Cafe/Canteen,Newham,51.53809,0.05112,3,2,fail,0.566
1657749,Sital Jeel,Mobile caterer,Newham,,,5,,,
1657750,Estyeats,Other catering premises,Newham,,,5,,,
1657752,Happy Hour,Other catering premises,Newham,,,5,,,
1657755,Naadan Spicy,Restaurant/Cafe/Canteen,Newham,51.54598,0.04923,2,2,fail,0.566
1657757,The Browwownie Maker Co.,Manufacturers/packers,Ealing,,,5,,,
1657761,West London Drinks And Snacks Supermarket,Retailers - other,Ealing,51.53322,-0.29681,Exempt,3,fail,0.582
1657762,Lebanese Food Hall,Retailers - other,Ealing,51.52689,-0.26742,1,2,fail,0.602
1657763,The Best Of Wines Ta Harrisons,Retailers - other,Ealing,51.5257,-0.31658,Exempt,8,fail,0.479
1657764,Loretta,Restaurant/Cafe/Canteen,Ealing,51.51424,-0.30462,2,4,fail,0.481
1657765,Hanwell Post Office,Retailers - other,Ealing,51.509,-0.33727,5,2,fail,0.602
1657766,Achhie Limited,Retailers - other,Ealing,51.5281,-0.35522,4,3,fail,0.582
1657767,Terry's Pharmacy,Retailers - other,Ealing,51.51414,-0.31985,Exempt,2,fail,0.602
1658198,Rindo,Restaurant/Cafe/Canteen,Islington,51.55074,-0.1095,4,4,fail,0.392
1658200,Finsbury Park Trust,Restaurant/Cafe/Canteen,Islington,51.5635,-0.10748,4,2,fail,0.433
1658202,Doppio Zero,Restaurant/Cafe/Canteen,Islington,51.56064,-0.09908,4,6,fail,0.354
1658203,Millies Meals (HCA),Other catering premises,Islington,,,5,,,
1658205,Fish on the Green,Takeaway/sandwich shop,Islington,51.55098,-0.08621,4,5,fail,0.448
1658207,Prepsznuk (HCA),Other catering premises,Islington,,,5,,,
1658208,Blank Street,Restaurant/Cafe/Canteen,Islington,51.53351,-0.10584,5,6,fail,0.354
1658213,Mexclub (HCA),Other catering premises,Islington,,,5,,,
1658217,The French Market - Finsbury Park,Retailers - other,Islington,51.56409,-0.1037,4,6,fail,0.431
1658284,Tulip Cafe,Restaurant/Cafe/Canteen,Bexley,51.43321,0.10308,3,6,fail,0.35
1658636,Popeyes Louisiana Kitchens,Takeaway/sandwich shop,Hammersmith and Fulham,51.52433,-0.23133,5,5,pass,0.307
1658665,Roosters Piri Piri (Hoxton),Restaurant/Cafe/Canteen,Hackney,51.52955,-0.08772,5,4,pass,0.325
1658677,Noya London Ltd,Restaurant/Cafe/Canteen,Haringey,51.58718,-0.09746,5,2,pass,0.27
1658680,Kauai Crouch End VA @,Restaurant/Cafe/Canteen,Haringey,51.58105,-0.12234,5,6,pass,0.209
1658681,T4 Bubble Tea Wood Green Store,Takeaway/sandwich shop,Haringey,51.59584,-0.10934,5,2,fail,0.336
1658683,Pregio,Restaurant/Cafe/Canteen,Haringey,51.59133,-0.10389,5,2,pass,0.27
1658685,Family E&L,Restaurant/Cafe/Canteen,Haringey,51.58659,-0.10117,5,2,pass,0.27
1658686,Finsbury Breakfast,Restaurant/Cafe/Canteen,Haringey,51.57056,-0.11451,5,3,pass,0.254
1658689,Clocktower Greens Ltd,Retailers - other,Haringey,51.57979,-0.12322,5,6,pass,0.268
1658693,Wonder Bird Co,Restaurant/Cafe/Canteen,Haringey,51.59215,-0.10578,5,2,pass,0.27
1658755,Subway,Takeaway/sandwich shop,Havering,51.56129,0.22051,5,5,fail,0.434
1658756,Scooperb Romford,Restaurant/Cafe/Canteen,Havering,51.59895,0.16283,5,4,fail,0.378
1658787,Bright Ocean,Takeaway/sandwich shop,Sutton,51.3796,-0.21831,5,6,fail,0.359
1658788,Eles Tiramisu,Manufacturers/packers,Sutton,51.38412,-0.12941,3,4,pass,0.247
1658789,St Peter's News,Retailers - other,Sutton,51.38665,-0.21001,1,6,fail,0.362
1658791,Nana Bs,Restaurant/Cafe/Canteen,Sutton,51.37262,-0.16754,5,5,pass,0.308
1658792,Lukas Port,Other catering premises,Sutton,,,Exempt,,,
1658794,Spice Hut,Takeaway/sandwich shop,Sutton,51.36011,-0.1488,5,4,fail,0.399
1658795,Aunty Connies Childcare,Caring Premises,Sutton,51.35311,-0.13406,5,2,pass,0.155
1658796,McDonalds,Takeaway/sandwich shop,Sutton,51.36513,-0.19363,5,7,fail,0.341
1658798,Royal India Restaurant,Restaurant/Cafe/Canteen,Sutton,51.37694,-0.23705,4,10,pass,0.227
1658893,Pale Fox Wines Limited,Retailers - other,Kensington and Chelsea,51.51443,-0.21677,5,1,pass,0.262
1658894,The Villa Kensington,Hotel/bed & breakfast/guest house,Kensington and Chelsea,51.49399,-0.18597,5,10,pass,0.052
1658896,Trejos Tacos,Restaurant/Cafe/Canteen,Kensington and Chelsea,51.51922,-0.20777,5,1,pass,0.204
1658897,The Knight of Notting Hill Pub,Pub/bar/nightclub,Kensington and Chelsea,51.51692,-0.20998,5,2,pass,0.133
1658898,CLAP Restaurant,Restaurant/Cafe/Canteen,Kensington and Chelsea,51.50092,-0.16082,5,10,pass,0.108
1658899,Oakberry,Restaurant/Cafe/Canteen,Kensington and Chelsea,51.51691,-0.20601,5,2,pass,0.191
1658900,Pravaas,Restaurant/Cafe/Canteen,Kensington and Chelsea,51.4935,-0.17584,5,10,pass,0.108
1658901,Aux Merveilleux de Fred,Retailers - other,Kensington and Chelsea,51.50075,-0.19251,5,10,pass,0.144
1658904,Blank Street Coffee,Restaurant/Cafe/Canteen,Kensington and Chelsea,51.48939,-0.1636,5,10,pass,0.108
1658911,Laduree UK Ltd,Retailers - other,Kensington and Chelsea,51.4996,-0.16305,5,10,pass,0.144
1658921,Vibe Juice Bar,Takeaway/sandwich shop,City of London Corporation,51.51857,-0.08845,3,10,pass,0.161
1658922,Indian City,Restaurant/Cafe/Canteen,City of London Corporation,51.51384,-0.10469,5,10,pass,0.123
1658956,Little Greece,Other catering premises,Croydon,,,5,,,
1658959,Armaan Sweets,Restaurant/Cafe/Canteen,Croydon,51.41125,-0.12293,4,3,fail,0.425
1658961,La Cucina Di Ina,Restaurant/Cafe/Canteen,Croydon,51.42245,-0.10531,5,5,fail,0.385
1658962,New Life Croydon,Other catering premises,Croydon,51.37532,-0.10601,5,2,pass,0.322
1658964,Old Lodge Lane Baptist Church Food Stop,Retailers - other,Croydon,51.317,-0.11443,5,4,fail,0.485
1658965,The Collegiate Trust At BRIT School,School/college/university,Croydon,51.3904,-0.09263,5,1,pass,0.149
1658966,Pegasus Children's Club - After School Care,Caring Premises,Croydon,51.32915,-0.07419,5,10,pass,0.117
1658968,Cheatmeals,Restaurant/Cafe/Canteen,Croydon,51.37895,-0.10312,2,1,fail,0.466
1658969,Golden Bowl / Chicken World / Priest Burger,Takeaway/sandwich shop,Croydon,51.3498,-0.10072,5,5,fail,0.461
1658970,Kanji,Takeaway/sandwich shop,Croydon,51.37464,-0.09512,5,4,fail,0.482
1658973,HopScotch Taprooms,Pub/bar/nightclub,Croydon,51.41966,-0.08107,2,4,pass,0.306
1658974,K Corner Off Licence,Retailers - other,Croydon,51.40096,-0.11321,4,4,fail,0.485
1658975,Rikko Express,Takeaway/sandwich shop,Croydon,51.3634,-0.09741,3,2,fail,0.524
1659033,Gainsborough Primary School,School/college/university,Newham,51.52464,0.00565,5,2,pass,0.208
1659034,Tan Global Ltd,Other catering premises,Newham,51.50173,0.02652,5,4,fail,0.396
1659040,Spice House,Takeaway/sandwich shop,Newham,51.54708,0.04845,3,1,fail,0.66
1659085,Biryani Guys,Takeaway/sandwich shop,Kingston-Upon-Thames,51.41249,-0.30044,5,6,fail,0.389
1659087,Hillcroft Honey,Mobile caterer,Kingston-Upon-Thames,,,5,,,
1659090,Ji The Chicken Shop,Restaurant/Cafe/Canteen,Kingston-Upon-Thames,51.41118,-0.30359,4,6,pass,0.317
1659091,KY Catering,Other catering premises,Kingston-Upon-Thames,51.4078,-0.28984,4,2,pass,0.277
1659193,The Star Light,Pub/bar/nightclub,Hillingdon,51.45967,-0.44735,5,3,fail,0.333
1659228,Chapati Man,Restaurant/Cafe/Canteen,Tower Hamlets,51.53686,0.00649,5,2,pass,0.332
1659230,PB's,Mobile caterer,Tower Hamlets,,,5,,,
1659234,Meat Surgeon,Retailers - other,Tower Hamlets,51.52422,-0.02294,4,2,fail,0.407
1659236,Lakrids by Bulow,Retailers - other,Tower Hamlets,,,5,6,pass,0.33
1659237,Karapincha,Restaurant/Cafe/Canteen,Tower Hamlets,51.5036,-0.01942,5,9,pass,0.217
1659239,Origin Oils,Retailers - other,Tower Hamlets,51.50748,-0.0672,4,7,pass,0.312
1659241,Fatchoy Canteen,Other catering premises,Tower Hamlets,51.51909,-0.07193,5,2,pass,0.227
1659265,Jenni Makes Cakes,Restaurant/Cafe/Canteen,Merton,,,5,,,
1659266,Hotel du Vin,Hotel/bed & breakfast/guest house,Merton,51.42431,-0.22906,5,8,pass,0.096
1659270,BenVenuti,Retailers - other,Merton,51.43481,-0.19802,4,10,pass,0.216
1659271,Desi Delights London,Restaurant/Cafe/Canteen,Merton,,,5,,,
1659273,Raj Pizza Restaurant,Restaurant/Cafe/Canteen,Merton,51.44001,-0.19721,3,9,pass,0.178
1659274,Ssam Ssam,Restaurant/Cafe/Canteen,Merton,51.41823,-0.1934,5,9,pass,0.178
1659276,Cucina Catering at Waldegrave School,School/college/university,Richmond-Upon-Thames,,,5,4,pass,0.103
1659277,The Hogarth,Pub/bar/nightclub,Richmond-Upon-Thames,51.42587,-0.33679,4,5,pass,0.253
1659278,Linden Hall Day Centre Ltd,Caring Premises,Richmond-Upon-Thames,,,5,3,pass,0.165
1659279,Thomson House School,School/college/university,Richmond-Upon-Thames,51.46848,-0.2664,5,4,pass,0.103
1659280,The Jolly Coopers,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,51.41357,-0.36201,4,10,pass,0.257
1659284,Wylde Market Limited,Manufacturers/packers,Richmond-Upon-Thames,51.44535,-0.3458,5,6,pass,0.245
